NAME_ENGL,ISO3_CODE,total,value,pillar_num,commitment_num,note,group,group_value,country_url,row_id,x,y,pillar_num_cardinal,pillar_txt,commitment_num_cardinal,commitment_txt_cardinal,fx,fy
South Sudan,SSD,34.9408227261532,96.57794676806084,3,7,NA,Off course,Leading,countries/ssd,137,3,94.62112148004822,3,Responsibility and sustainability,7,Global E-Waste Monitor,2,27
South Sudan,SSD,34.9408227261532,0.47,3,8,NA,Off course,Off course,countries/ssd,137,3,0.9165045714750886,3,Responsibility and sustainability,8,Global Index on Responsible AI,2,27
South Sudan,SSD,34.9408227261532,41.45833333333333,3,9,NA,Off course,Off course,countries/ssd,137,3,39.90661932838459,3,Responsibility and sustainability,9,DTI Index,2,27
South Sudan,SSD,34.9408227261532,34.37745797088189,4,10,NA,Off course,Off course,countries/ssd,137,3,33.49409259682341,4,Trust and resilience,10,Global Cybersecurity Index,2,27
South Sudan,SSD,34.9408227261532,26,4,11,NA,Off course,Off course,countries/ssd,137,3,26.99595022853464,4,Trust and resilience,11,Overall Resilience,2,27
South Sudan,SSD,34.9408227261532,33.2,4,12,NA,Off course,Off course,countries/ssd,137,3,34.93905008658767,4,Trust and resilience,12,Accountability Index,2,27
Spain,ESP,74.6899285548398,92.5,1,1,NA,On track,Leading,countries/esp,138,3,90.66655600070953,1,Connectivity and infrastructure,1,ICT Development Index,3,27
Spain,ESP,74.6899285548398,100,1,2,NA,On track,Leading,countries/esp,138,3,101.35897618345916,1,Connectivity and infrastructure,2,Global Internet Shutdowns,3,27
Spain,ESP,74.6899285548398,65.15209130042554,1,3,NA,On track,On track,countries/esp,138,3,66.16085284700007,1,Connectivity and infrastructure,3,Network Readiness Index,3,27
Spain,ESP,74.6899285548398,NA,2,4,NA,On track,NA,countries/esp,138,3,NA,2,Rights and freedoms,4,Freedom on the Net,3,27
Spain,ESP,74.6899285548398,90,2,5,NA,On track,Leading,countries/esp,138,3,90.82822952233255,2,Rights and freedoms,5,Freedom in the World,3,27
Spain,ESP,74.6899285548398,71.45684665246716,2,6,NA,On track,On track,countries/esp,138,3,71.87541680588237,2,Rights and freedoms,6,Rule of Law Index,3,27
Spain,ESP,74.6899285548398,27.3764258555133,3,7,NA,On track,Off course,countries/esp,138,3,27.413385127391305,3,Responsibility and sustainability,7,Global E-Waste Monitor,3,27
Spain,ESP,74.6899285548398,45.08,3,8,NA,On track,Off course,countries/esp,138,3,45.237296603545545,3,Responsibility and sustainability,8,Global Index on Responsible AI,3,27
Spain,ESP,74.6899285548398,82.08333333333333,3,9,NA,On track,Leading,countries/esp,138,3,80.80704116014142,3,Responsibility and sustainability,9,DTI Index,3,27
Spain,ESP,74.6899285548398,99.74051696149844,4,10,NA,On track,Leading,countries/esp,138,3,100.9250627746268,4,Trust and resilience,10,Global Cybersecurity Index,3,27
Spain,ESP,74.6899285548398,59,4,11,NA,On track,Getting on track,countries/esp,138,3,58.37268635351211,4,Trust and resilience,11,Overall Resilience,3,27
Spain,ESP,74.6899285548398,89.2,4,12,NA,On track,Leading,countries/esp,138,3,89.6597640875727,4,Trust and resilience,12,Accountability Index,3,27
Sri Lanka,LKA,54.2303188705375,71.3,1,1,NA,Getting on track,On track,countries/lka,139,3,71.01638974640518,1,Connectivity and infrastructure,1,ICT Development Index,4,27
Sri Lanka,LKA,54.2303188705375,39.03283498819964,1,2,NA,Getting on track,Off course,countries/lka,139,3,40.249233235717284,1,Connectivity and infrastructure,2,Global Internet Shutdowns,4,27
Sri Lanka,LKA,54.2303188705375,42.1173556506744,1,3,NA,Getting on track,Off course,countries/lka,139,3,42.415094365749354,1,Connectivity and infrastructure,3,Network Readiness Index,4,27
Sri Lanka,LKA,54.2303188705375,NA,2,4,NA,Getting on track,NA,countries/lka,139,3,NA,2,Rights and freedoms,4,Freedom on the Net,4,27
Sri Lanka,LKA,54.2303188705375,58,2,5,NA,Getting on track,Getting on track,countries/lka,139,3,56.7469038143754,2,Rights and freedoms,5,Freedom in the World,4,27
Sri Lanka,LKA,54.2303188705375,50.6654450019027,2,6,NA,Getting on track,Getting on track,countries/lka,139,3,50.34290353964519,2,Rights and freedoms,6,Rule of Law Index,4,27
Sri Lanka,LKA,54.2303188705375,71.4828897338403,3,7,NA,Getting on track,On track,countries/lka,139,3,72.83774039671249,3,Responsibility and sustainability,7,Global E-Waste Monitor,4,27
Sri Lanka,LKA,54.2303188705375,10.92,3,8,NA,Getting on track,Off course,countries/lka,139,3,12.60517411313951,3,Responsibility and sustainability,8,Global Index on Responsible AI,4,27
Sri Lanka,LKA,54.2303188705375,NA,3,9,NA,Getting on track,NA,countries/lka,139,3,NA,3,Responsibility and sustainability,9,DTI Index,4,27
Sri Lanka,LKA,54.2303188705375,87.01466333075803,4,10,NA,Getting on track,Leading,countries/lka,139,3,89.00942826505195,4,Trust and resilience,10,Global Cybersecurity Index,4,27
Sri Lanka,LKA,54.2303188705375,42,4,11,NA,Getting on track,Off course,countries/lka,139,3,40.392863172106445,4,Trust and resilience,11,Overall Resilience,4,27
Sri Lanka,LKA,54.2303188705375,69.77,4,12,NA,Getting on track,On track,countries/lka,139,3,69.3408025842905,4,Trust and resilience,12,Accountability Index,4,27
Sudan,SDN,38.2003937940746,NA,1,1,NA,Off course,NA,countries/sdn,140,3,NA,1,Connectivity and infrastructure,1,ICT Development Index,0,28
Sudan,SDN,38.2003937940746,21.04045975240711,1,2,NA,Off course,Off course,countries/sdn,140,3,20.066875382650828,1,Connectivity and infrastructure,2,Global Internet Shutdowns,0,28
Sudan,SDN,38.2003937940746,NA,1,3,NA,Off course,NA,countries/sdn,140,3,NA,1,Connectivity and infrastructure,3,Network Readiness Index,0,28
Sudan,SDN,38.2003937940746,28,2,4,NA,Off course,Off course,countries/sdn,140,3,27.222583076916635,2,Rights and freedoms,4,Freedom on the Net,0,28
Sudan,SDN,38.2003937940746,2,2,5,NA,Off course,Off course,countries/sdn,140,3,2.272952568717301,2,Rights and freedoms,5,Freedom in the World,0,28
Sudan,SDN,38.2003937940746,35.25517188445635,2,6,NA,Off course,Off course,countries/sdn,140,3,36.06296834130742,2,Rights and freedoms,6,Rule of Law Index,0,28
Sudan,SDN,38.2003937940746,93.5361216730038,3,7,NA,Off course,Leading,countries/sdn,140,3,94.27924557873703,3,Responsibility and sustainability,7,Global E-Waste Monitor,0,28
Sudan,SDN,38.2003937940746,NA,3,8,NA,Off course,NA,countries/sdn,140,3,NA,3,Responsibility and sustainability,8,Global Index on Responsible AI,0,28
Sudan,SDN,38.2003937940746,48.54166666666667,3,9,NA,Off course,Off course,countries/sdn,140,3,49.89196246179442,3,Responsibility and sustainability,9,DTI Index,0,28
Sudan,SDN,38.2003937940746,48.18012417013824,4,10,NA,Off course,Off course,countries/sdn,140,3,46.761370562008324,4,Trust and resilience,10,Global Cybersecurity Index,0,28
Sudan,SDN,38.2003937940746,30,4,11,NA,Off course,Off course,countries/sdn,140,3,28.252742301672697,4,Trust and resilience,11,Overall Resilience,0,28
Sudan,SDN,38.2003937940746,37.25,4,12,NA,Off course,Off course,countries/sdn,140,3,35.75163663737476,4,Trust and resilience,12,Accountability Index,0,28
Suriname,SUR,65.739075302623,82.5,1,1,NA,On track,Leading,countries/sur,141,3,82.94051910098642,1,Connectivity and infrastructure,1,ICT Development Index,1,28
Suriname,SUR,65.739075302623,100,1,2,NA,On track,Leading,countries/sur,141,3,101.82804068829864,1,Connectivity and infrastructure,2,Global Internet Shutdowns,1,28
Suriname,SUR,65.739075302623,NA,1,3,NA,On track,NA,countries/sur,141,3,NA,1,Connectivity and infrastructure,3,Network Readiness Index,1,28
Suriname,SUR,65.739075302623,NA,2,4,NA,On track,NA,countries/sur,141,3,NA,2,Rights and freedoms,4,Freedom on the Net,1,28
Suriname,SUR,65.739075302623,80,2,5,NA,On track,Leading,countries/sur,141,3,81.29052661266178,2,Rights and freedoms,5,Freedom in the World,1,28
Suriname,SUR,65.739075302623,49.36673272256894,2,6,NA,On track,Off course,countries/sur,141,3,49.06955938083274,2,Rights and freedoms,6,Rule of Law Index,1,28
Suriname,SUR,65.739075302623,59.69581749049429,3,7,NA,On track,Getting on track,countries/sur,141,3,60.495784904262464,3,Responsibility and sustainability,7,Global E-Waste Monitor,1,28
Suriname,SUR,65.739075302623,NA,3,8,NA,On track,NA,countries/sur,141,3,NA,3,Responsibility and sustainability,8,Global Index on Responsible AI,1,28
Suriname,SUR,65.739075302623,63.22916666666667,3,9,NA,On track,Getting on track,countries/sur,141,3,63.12383883881073,3,Responsibility and sustainability,9,DTI Index,1,28
Suriname,SUR,65.739075302623,34.784960843877386,4,10,NA,On track,Off course,countries/sur,141,3,35.878206635148715,4,Trust and resilience,10,Global Cybersecurity Index,1,28
Suriname,SUR,65.739075302623,39,4,11,NA,On track,Off course,countries/sur,141,3,39.0998086547479,4,Trust and resilience,11,Overall Resilience,1,28
Suriname,SUR,65.739075302623,83.075,4,12,NA,On track,Leading,countries/sur,141,3,81.15671005174518,4,Trust and resilience,12,Accountability Index,1,28
Sweden,SWE,81.6634120305184,95.3,1,1,NA,Leading,Leading,countries/swe,142,3,96.53219588305801,1,Connectivity and infrastructure,1,ICT Development Index,2,28
Sweden,SWE,81.6634120305184,100,1,2,NA,Leading,Leading,countries/swe,142,3,99.57087351474911,1,Connectivity and infrastructure,2,Global Internet Shutdowns,2,28
Sweden,SWE,81.6634120305184,74.98820564827244,1,3,NA,Leading,On track,countries/swe,142,3,74.2264640454791,1,Connectivity and infrastructure,3,Network Readiness Index,2,28
Sweden,SWE,81.6634120305184,NA,2,4,NA,Leading,NA,countries/swe,142,3,NA,2,Rights and freedoms,4,Freedom on the Net,2,28
Sweden,SWE,81.6634120305184,99,2,5,NA,Leading,Leading,countries/swe,142,3,97.15044593811035,2,Rights and freedoms,5,Freedom in the World,2,28
Sweden,SWE,81.6634120305184,85.63826495712684,2,6,NA,Leading,Leading,countries/swe,142,3,83.75457367418394,2,Rights and freedoms,6,Rule of Law Index,2,28
Sweden,SWE,81.6634120305184,22.0532319391635,3,7,NA,Leading,Off course,countries/swe,142,3,23.427226410668784,3,Responsibility and sustainability,7,Global E-Waste Monitor,2,28
Sweden,SWE,81.6634120305184,NA,3,8,NA,Leading,NA,countries/swe,142,3,NA,3,Responsibility and sustainability,8,Global Index on Responsible AI,2,28
Sweden,SWE,81.6634120305184,83.54166666666667,3,9,NA,Leading,Leading,countries/swe,142,3,84.53908525655667,3,Responsibility and sustainability,9,DTI Index,2,28
Sweden,SWE,81.6634120305184,99.31275109395455,4,10,NA,Leading,Leading,countries/swe,142,3,99.6305013448752,4,Trust and resilience,10,Global Cybersecurity Index,2,28
Sweden,SWE,81.6634120305184,61,4,11,NA,Leading,Getting on track,countries/swe,142,3,62.748914297670126,4,Trust and resilience,11,Overall Resilience,2,28
Sweden,SWE,81.6634120305184,95.8,4,12,NA,Leading,Leading,countries/swe,142,3,95.3155209172517,4,Trust and resilience,12,Accountability Index,2,28
Switzerland,CHE,78.2018390094278,92.4,1,1,NA,On track,Leading,countries/che,143,3,91.63163127806038,1,Connectivity and infrastructure,1,ICT Development Index,3,28
Switzerland,CHE,78.2018390094278,100,1,2,NA,On track,Leading,countries/che,143,3,101.385990771465,1,Connectivity and infrastructure,2,Global Internet Shutdowns,3,28
Switzerland,CHE,78.2018390094278,73.71225839027674,1,3,NA,On track,On track,countries/che,143,3,73.43359342975081,1,Connectivity and infrastructure,3,Network Readiness Index,3,28
Switzerland,CHE,78.2018390094278,NA,2,4,NA,On track,NA,countries/che,143,3,NA,2,Rights and freedoms,4,Freedom on the Net,3,28
Switzerland,CHE,78.2018390094278,96,2,5,NA,On track,Leading,countries/che,143,3,94.92091621086001,2,Rights and freedoms,5,Freedom in the World,3,28
Switzerland,CHE,78.2018390094278,NA,2,6,NA,On track,NA,countries/che,143,3,NA,2,Rights and freedoms,6,Rule of Law Index,3,28
Switzerland,CHE,78.2018390094278,12.9277566539924,3,7,NA,On track,Off course,countries/che,143,3,13.184724007626937,3,Responsibility and sustainability,7,Global E-Waste Monitor,3,28
Switzerland,CHE,78.2018390094278,NA,3,8,NA,On track,NA,countries/che,143,3,NA,3,Responsibility and sustainability,8,Global Index on Responsible AI,3,28
Switzerland,CHE,78.2018390094278,NA,3,9,NA,On track,NA,countries/che,143,3,NA,3,Responsibility and sustainability,9,DTI Index,3,28
Switzerland,CHE,78.2018390094278,91.2546970311536,4,10,NA,On track,Leading,countries/che,143,3,93.049367026238,4,Trust and resilience,10,Global Cybersecurity Index,3,28
Switzerland,CHE,78.2018390094278,64,4,11,NA,On track,Getting on track,countries/che,143,3,64.49632124882191,4,Trust and resilience,11,Overall Resilience,3,28
Switzerland,CHE,78.2018390094278,95.32,4,12,NA,On track,Leading,countries/che,143,3,94.02048318523913,4,Trust and resilience,12,Accountability Index,3,28
Tajikistan,TJK,36.4830088466587,NA,1,1,NA,Off course,NA,countries/tjk,144,3,NA,1,Connectivity and infrastructure,1,ICT Development Index,4,28
Tajikistan,TJK,36.4830088466587,41.88168259706116,1,2,NA,Off course,Off course,countries/tjk,144,3,42.11695290446049,1,Connectivity and infrastructure,2,Global Internet Shutdowns,4,28
Tajikistan,TJK,36.4830088466587,NA,1,3,NA,Off course,NA,countries/tjk,144,3,NA,1,Connectivity and infrastructure,3,Network Readiness Index,4,28
Tajikistan,TJK,36.4830088466587,NA,2,4,NA,Off course,NA,countries/tjk,144,3,NA,2,Rights and freedoms,4,Freedom on the Net,4,28
Tajikistan,TJK,36.4830088466587,5,2,5,NA,Off course,Off course,countries/tjk,144,3,4.026698413304985,2,Rights and freedoms,5,Freedom in the World,4,28
Tajikistan,TJK,36.4830088466587,NA,2,6,NA,Off course,NA,countries/tjk,144,3,NA,2,Rights and freedoms,6,Rule of Law Index,4,28
Tajikistan,TJK,36.4830088466587,97.33840304182509,3,7,NA,Off course,Leading,countries/tjk,144,3,95.48961671756247,3,Responsibility and sustainability,7,Global E-Waste Monitor,4,28
Tajikistan,TJK,36.4830088466587,6.93,3,8,NA,Off course,Off course,countries/tjk,144,3,8.819257268980145,3,Responsibility and sustainability,8,Global Index on Responsible AI,4,28
Tajikistan,TJK,36.4830088466587,60.729166666666664,3,9,NA,Off course,Getting on track,countries/tjk,144,3,61.37875999386112,3,Responsibility and sustainability,9,DTI Index,4,28
Tajikistan,TJK,36.4830088466587,25.36481846771693,4,10,NA,Off course,Off course,countries/tjk,144,3,24.922285969327447,4,Trust and resilience,10,Global Cybersecurity Index,4,28
Tajikistan,TJK,36.4830088466587,29,4,11,NA,Off course,Off course,countries/tjk,144,3,27.2986371088773,4,Trust and resilience,11,Overall Resilience,4,28
Tajikistan,TJK,36.4830088466587,25.62,4,12,NA,Off course,Off course,countries/tjk,144,3,23.93481084600091,4,Trust and resilience,12,Accountability Index,4,28
Thailand,THA,61.9267267269752,91,1,1,NA,Getting on track,Leading,countries/tha,145,3,90.68110170587897,1,Connectivity and infrastructure,1,ICT Development Index,0,29
Thailand,THA,61.9267267269752,100,1,2,NA,Getting on track,Leading,countries/tha,145,3,100.76324294228107,1,Connectivity and infrastructure,2,Global Internet Shutdowns,0,29
Thailand,THA,61.9267267269752,56.0676816828357,1,3,NA,Getting on track,Getting on track,countries/tha,145,3,55.64971835965234,1,Connectivity and infrastructure,3,Network Readiness Index,0,29
Thailand,THA,61.9267267269752,39,2,4,NA,Getting on track,Off course,countries/tha,145,3,38.07978177815676,2,Rights and freedoms,4,Freedom on the Net,0,29
Thailand,THA,61.9267267269752,34,2,5,NA,Getting on track,Off course,countries/tha,145,3,32.375834848731756,2,Rights and freedoms,5,Freedom in the World,0,29
Thailand,THA,61.9267267269752,49.77126289210407,2,6,NA,Getting on track,Off course,countries/tha,145,3,49.34152088365642,2,Rights and freedoms,6,Rule of Law Index,0,29
Thailand,THA,61.9267267269752,61.97718631178707,3,7,NA,Getting on track,Getting on track,countries/tha,145,3,62.40348801743806,3,Responsibility and sustainability,7,Global E-Waste Monitor,0,29
Thailand,THA,61.9267267269752,23.87,3,8,NA,Getting on track,Off course,countries/tha,145,3,23.40178805205971,3,Responsibility and sustainability,8,Global Index on Responsible AI,0,29
Thailand,THA,61.9267267269752,72.39583333333333,3,9,NA,Getting on track,On track,countries/tha,145,3,71.61453263399501,3,Responsibility and sustainability,9,DTI Index,0,29
Thailand,THA,61.9267267269752,99.21875650364204,4,10,NA,Getting on track,Leading,countries/tha,145,3,99.42537341288521,4,Trust and resilience,10,Global Cybersecurity Index,0,29
Thailand,THA,61.9267267269752,55,4,11,NA,Getting on track,Getting on track,countries/tha,145,3,55.48123896960169,4,Trust and resilience,11,Overall Resilience,0,29
Thailand,THA,61.9267267269752,60.82,4,12,NA,Getting on track,Getting on track,countries/tha,145,3,62.155447049699724,4,Trust and resilience,12,Accountability Index,0,29
Togo,TGO,53.125855738611,46.2,1,1,NA,Getting on track,Off course,countries/tgo,146,3,44.91203696820885,1,Connectivity and infrastructure,1,ICT Development Index,1,29
Togo,TGO,53.125855738611,47.55611631763113,1,2,NA,Getting on track,Off course,countries/tgo,146,3,48.014019804307644,1,Connectivity and infrastructure,2,Global Internet Shutdowns,1,29
Togo,TGO,53.125855738611,NA,1,3,NA,Getting on track,NA,countries/tgo,146,3,NA,1,Connectivity and infrastructure,3,Network Readiness Index,1,29
Togo,TGO,53.125855738611,NA,2,4,NA,Getting on track,NA,countries/tgo,146,3,NA,2,Rights and freedoms,4,Freedom on the Net,1,29
Togo,TGO,53.125855738611,41,2,5,NA,Getting on track,Off course,countries/tgo,146,3,40.35954882670194,2,Rights and freedoms,5,Freedom in the World,1,29
Togo,TGO,53.125855738611,44.53837482122781,2,6,NA,Getting on track,Off course,countries/tgo,146,3,45.03852653833183,2,Rights and freedoms,6,Rule of Law Index,1,29
Togo,TGO,53.125855738611,98.47908745247148,3,7,NA,Getting on track,Leading,countries/tgo,146,3,99.13444479654751,3,Responsibility and sustainability,7,Global E-Waste Monitor,1,29
Togo,TGO,53.125855738611,1.09,3,8,NA,Getting on track,Off course,countries/tgo,146,3,-0.8963565191626548,3,Responsibility and sustainability,8,Global Index on Responsible AI,1,29
Togo,TGO,53.125855738611,72.1875,3,9,NA,Getting on track,On track,countries/tgo,146,3,71.83632828015834,3,Responsibility and sustainability,9,DTI Index,1,29
Togo,TGO,53.125855738611,90.05747879478031,4,10,NA,Getting on track,Leading,countries/tgo,146,3,88.907694321078,4,Trust and resilience,10,Global Cybersecurity Index,1,29
Togo,TGO,53.125855738611,32,4,11,NA,Getting on track,Off course,countries/tgo,146,3,30.83444466162473,4,Trust and resilience,11,Overall Resilience,1,29
Togo,TGO,53.125855738611,58.15,4,12,NA,Getting on track,Getting on track,countries/tgo,146,3,58.254118740186094,4,Trust and resilience,12,Accountability Index,1,29
Trinidad and Tobago,TTO,60.852589188772,78.8,1,1,NA,Getting on track,On track,countries/tto,147,3,80.29082700721919,1,Connectivity and infrastructure,1,ICT Development Index,2,29
Trinidad and Tobago,TTO,60.852589188772,100,1,2,NA,Getting on track,Leading,countries/tto,147,3,99.07446221169084,1,Connectivity and infrastructure,2,Global Internet Shutdowns,2,29
Trinidad and Tobago,TTO,60.852589188772,36.47856005923901,1,3,NA,Getting on track,Off course,countries/tto,147,3,35.74246197464023,1,Connectivity and infrastructure,3,Network Readiness Index,2,29
Trinidad and Tobago,TTO,60.852589188772,NA,2,4,NA,Getting on track,NA,countries/tto,147,3,NA,2,Rights and freedoms,4,Freedom on the Net,2,29
Trinidad and Tobago,TTO,60.852589188772,82,2,5,NA,Getting on track,Leading,countries/tto,147,3,82.64042345713824,2,Rights and freedoms,5,Freedom in the World,2,29
Trinidad and Tobago,TTO,60.852589188772,51.16414343546422,2,6,NA,Getting on track,Getting on track,countries/tto,147,3,50.090521445305065,2,Rights and freedoms,6,Rule of Law Index,2,29
Trinidad and Tobago,TTO,60.852589188772,43.34600760456274,3,7,NA,Getting on track,Off course,countries/tto,147,3,43.06014453940193,3,Responsibility and sustainability,7,Global E-Waste Monitor,2,29
Trinidad and Tobago,TTO,60.852589188772,4.65,3,8,NA,Getting on track,Off course,countries/tto,147,3,4.517402284406126,3,Responsibility and sustainability,8,Global Index on Responsible AI,2,29
Trinidad and Tobago,TTO,60.852589188772,82.91666666666666,3,9,NA,Getting on track,Leading,countries/tto,147,3,82.89249045743296,3,Responsibility and sustainability,9,DTI Index,2,29
Trinidad and Tobago,TTO,60.852589188772,56.223103310559864,4,10,NA,Getting on track,Getting on track,countries/tto,147,3,56.79861966950911,4,Trust and resilience,10,Global Cybersecurity Index,2,29
Trinidad and Tobago,TTO,60.852589188772,50,4,11,NA,Getting on track,Off course,countries/tto,147,3,51.670058636926115,4,Trust and resilience,11,Overall Resilience,2,29
Trinidad and Tobago,TTO,60.852589188772,83.8,4,12,NA,Getting on track,Leading,countries/tto,147,3,81.95999055001884,4,Trust and resilience,12,Accountability Index,2,29
Tunisia,TUN,57.7783734837901,77.2,1,1,NA,Getting on track,On track,countries/tun,148,3,76.8549440836534,1,Connectivity and infrastructure,1,ICT Development Index,3,29
Tunisia,TUN,57.7783734837901,100,1,2,NA,Getting on track,Leading,countries/tun,148,3,101.61999204661697,1,Connectivity and infrastructure,2,Global Internet Shutdowns,3,29
Tunisia,TUN,57.7783734837901,41.57164950556322,1,3,NA,Getting on track,Off course,countries/tun,148,3,43.31106126382216,1,Connectivity and infrastructure,3,Network Readiness Index,3,29
Tunisia,TUN,57.7783734837901,60,2,4,NA,Getting on track,Getting on track,countries/tun,148,3,60.30693065747619,2,Rights and freedoms,4,Freedom on the Net,3,29
Tunisia,TUN,57.7783734837901,44,2,5,NA,Getting on track,Off course,countries/tun,148,3,43.46956096589565,2,Rights and freedoms,5,Freedom in the World,3,29
Tunisia,TUN,57.7783734837901,50.35815617882501,2,6,NA,Getting on track,Getting on track,countries/tun,148,3,51.11755558543693,2,Rights and freedoms,6,Rule of Law Index,3,29
Tunisia,TUN,57.7783734837901,75.66539923954372,3,7,NA,Getting on track,On track,countries/tun,148,3,76.13871454834555,3,Responsibility and sustainability,7,Global E-Waste Monitor,3,29
Tunisia,TUN,57.7783734837901,15.8,3,8,NA,Getting on track,Off course,countries/tun,148,3,16.582323905266822,3,Responsibility and sustainability,8,Global Index on Responsible AI,3,29
Tunisia,TUN,57.7783734837901,51.66666666666667,3,9,NA,Getting on track,Getting on track,countries/tun,148,3,53.14620963453005,3,Responsibility and sustainability,9,DTI Index,3,29
Tunisia,TUN,57.7783734837901,81.9286102148827,4,10,NA,Getting on track,Leading,countries/tun,148,3,82.16231029565742,4,Trust and resilience,10,Global Cybersecurity Index,3,29
Tunisia,TUN,57.7783734837901,35,4,11,NA,Getting on track,Off course,countries/tun,148,3,33.468727556057274,4,Trust and resilience,11,Overall Resilience,3,29
Tunisia,TUN,57.7783734837901,60.15,4,12,NA,Getting on track,Getting on track,countries/tun,148,3,58.330455768480896,4,Trust and resilience,12,Accountability Index,3,29
Turkmenistan,TKM,43.5481245947576,87.5,1,1,NA,Off course,Leading,countries/tkm,150,3,86.20414213929325,1,Connectivity and infrastructure,1,ICT Development Index,4,29
Turkmenistan,TKM,43.5481245947576,52.27208343493193,1,2,NA,Off course,Getting on track,countries/tkm,150,3,53.00065376954525,1,Connectivity and infrastructure,2,Global Internet Shutdowns,4,29
Turkmenistan,TKM,43.5481245947576,NA,1,3,NA,Off course,NA,countries/tkm,150,3,NA,1,Connectivity and infrastructure,3,Network Readiness Index,4,29
Turkmenistan,TKM,43.5481245947576,NA,2,4,NA,Off course,NA,countries/tkm,150,3,NA,2,Rights and freedoms,4,Freedom on the Net,4,29
Turkmenistan,TKM,43.5481245947576,33,2,5,NA,Off course,Off course,countries/tkm,150,3,33.31642578262836,2,Rights and freedoms,5,Freedom in the World,4,29
Turkmenistan,TKM,43.5481245947576,NA,2,6,NA,Off course,NA,countries/tkm,150,3,NA,2,Rights and freedoms,6,Rule of Law Index,4,29
Turkmenistan,TKM,43.5481245947576,74.90494296577947,3,7,NA,Off course,On track,countries/tkm,150,3,73.1508343719803,3,Responsibility and sustainability,7,Global E-Waste Monitor,4,29
Turkmenistan,TKM,43.5481245947576,1.98,3,8,NA,Off course,Off course,countries/tkm,150,3,0.5792464078590274,3,Responsibility and sustainability,8,Global Index on Responsible AI,4,29
Turkmenistan,TKM,43.5481245947576,61.77083333333333,3,9,NA,Off course,Getting on track,countries/tkm,150,3,61.78246645008524,3,Responsibility and sustainability,9,DTI Index,4,29
Turkmenistan,TKM,43.5481245947576,25.855261618774033,4,10,NA,Off course,Off course,countries/tkm,150,3,27.338879365045226,4,Trust and resilience,10,Global Cybersecurity Index,4,29
Turkmenistan,TKM,43.5481245947576,36,4,11,NA,Off course,Off course,countries/tkm,150,3,34.5298233255744,4,Trust and resilience,11,Overall Resilience,4,29
Turkmenistan,TKM,43.5481245947576,18.65,4,12,NA,Off course,Off course,countries/tkm,150,3,17.08475255090743,4,Trust and resilience,12,Accountability Index,4,29
Türkiye,TUR,55.891233177139,88.5,1,1,NA,Getting on track,Leading,countries/tur,149,3,87.96064570266753,1,Connectivity and infrastructure,1,ICT Development Index,0,30
Türkiye,TUR,55.891233177139,30.15246137623672,1,2,NA,Getting on track,Off course,countries/tur,149,3,28.773755095163327,1,Connectivity and infrastructure,2,Global Internet Shutdowns,0,30
Türkiye,TUR,55.891233177139,52.65239510809258,1,3,NA,Getting on track,Getting on track,countries/tur,149,3,51.43519229100272,1,Connectivity and infrastructure,3,Network Readiness Index,0,30
Türkiye,TUR,55.891233177139,31,2,4,NA,Getting on track,Off course,countries/tur,149,3,31.56638745032251,2,Rights and freedoms,4,Freedom on the Net,0,30
Türkiye,TUR,55.891233177139,93,2,5,NA,Getting on track,Leading,countries/tur,149,3,93.4941892689094,2,Rights and freedoms,5,Freedom in the World,0,30
Türkiye,TUR,55.891233177139,41.55407480954199,2,6,NA,Getting on track,Off course,countries/tur,149,3,41.85369424114941,2,Rights and freedoms,6,Rule of Law Index,0,30
Türkiye,TUR,55.891233177139,53.61216730038024,3,7,NA,Getting on track,Getting on track,countries/tur,149,3,52.60006170412846,3,Responsibility and sustainability,7,Global E-Waste Monitor,0,30
Türkiye,TUR,55.891233177139,NA,3,8,NA,Getting on track,NA,countries/tur,149,3,NA,3,Responsibility and sustainability,8,Global Index on Responsible AI,0,30
Türkiye,TUR,55.891233177139,NA,3,9,NA,Getting on track,NA,countries/tur,149,3,NA,3,Responsibility and sustainability,9,DTI Index,0,30
Türkiye,TUR,55.891233177139,100,4,10,NA,Getting on track,Leading,countries/tur,149,3,100.25416942965239,4,Trust and resilience,10,Global Cybersecurity Index,0,30
Türkiye,TUR,55.891233177139,57,4,11,NA,Getting on track,Getting on track,countries/tur,149,3,57.23183011356741,4,Trust and resilience,11,Overall Resilience,0,30
Türkiye,TUR,55.891233177139,44.05,4,12,NA,Getting on track,Off course,countries/tur,149,3,45.389636490680275,4,Trust and resilience,12,Accountability Index,0,30
Uganda,UGA,50.098879402899,40.4,1,1,NA,Getting on track,Off course,countries/uga,151,3,41.02854841724038,1,Connectivity and infrastructure,1,ICT Development Index,1,30
Uganda,UGA,50.098879402899,46.95958375068161,1,2,NA,Getting on track,Off course,countries/uga,151,3,48.40304371317628,1,Connectivity and infrastructure,2,Global Internet Shutdowns,1,30
Uganda,UGA,50.098879402899,32.90367613271278,1,3,NA,Getting on track,Off course,countries/uga,151,3,33.169693646062434,1,Connectivity and infrastructure,3,Network Readiness Index,1,30
Uganda,UGA,50.098879402899,53,2,4,NA,Getting on track,Getting on track,countries/uga,151,3,54.851318359375,2,Rights and freedoms,4,Freedom on the Net,1,30
Uganda,UGA,50.098879402899,34,2,5,NA,Getting on track,Off course,countries/uga,151,3,35.01279655843973,2,Rights and freedoms,5,Freedom in the World,1,30
